week_start,actor_id,actor_name,h3_id,h3_resolution,h3_center_lat,h3_center_lon,event_count,state_based_event_count,non_state_event_count,one_sided_event_count,combat_event_count,combatant_fatalities,civilian_fatalities,one_sided_civilian_fatalities,best_fatalities,one_sided_event_share,civilian_fatality_share,one_sided_civilian_fatality_share
2023-11-27,__ALL__,All actors,856a2883fffffff,5,9.576372955027766,28.499628856162758,1,0,1,0,1,0,0,0,6,0.0,0.0,0.0
2023-11-27,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2023-11-27,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2023-11-27,__ALL__,All actors,856b712ffffffff,5,14.496724675418257,29.527796281782496,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2023-12-04,__ALL__,All actors,856b51affffffff,5,12.030134169840528,29.7855726535072,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2023-12-04,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2023-12-04,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,2,0,0,2,0,7,0,7,0.0,1.0,0.0
2023-12-04,__ALL__,All actors,856b7077fffffff,5,14.586735638130152,28.020551626896516,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2023-12-11,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,1,0,0,1,0,0,0,6,0.0,0.0,0.0
2023-12-11,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2023-12-11,__ALL__,All actors,856b5ccbfffffff,5,11.88192621135297,30.016732410402085,1,0,0,1,0,0,13,13,13,1.0,1.0,1.0
2023-12-11,__ALL__,All actors,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,3,3,0,0,3,2,5,0,304,0.0,0.01644736842105263,0.0
2023-12-18,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2023-12-18,__ALL__,All actors,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2023-12-18,__ALL__,All actors,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2023-12-18,__ALL__,All actors,856b6bd7fffffff,5,14.768703203995601,33.398181540419955,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2023-12-25,__ALL__,All actors,856a2883fffffff,5,9.576372955027766,28.499628856162758,1,0,1,0,1,0,0,0,6,0.0,0.0,0.0
2023-12-25,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,1,0,0,1,0,30,0,30,0.0,1.0,0.0
2023-12-25,__ALL__,All actors,856b5ccbfffffff,5,11.88192621135297,30.016732410402085,1,0,0,1,0,0,8,8,8,1.0,1.0,1.0
2023-12-25,__ALL__,All actors,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2023-12-25,__ALL__,All actors,856b6b53fffffff,5,14.368587889587243,33.2637641534057,1,1,0,0,1,0,0,0,4,0.0,0.0,0.0
2023-12-25,__ALL__,All actors,856b6bc3fffffff,5,14.639599355537094,33.298646533523275,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-01-01,__ALL__,All actors,856b40cffffffff,5,13.756528642419191,30.3731773839385,1,1,0,0,1,3,0,0,3,0.0,0.0,0.0
2024-01-01,__ALL__,All actors,856b51abfffffff,5,12.039791373119341,29.622342418404127,1,0,0,1,0,0,17,17,17,1.0,1.0,1.0
2024-01-01,__ALL__,All actors,856b51affffffff,5,12.030134169840528,29.7855726535072,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2024-01-01,__ALL__,All actors,856b5c53fffffff,5,11.743680749110238,30.08460474265854,1,0,0,1,0,0,21,21,21,1.0,1.0,1.0
2024-01-01,__ALL__,All actors,856b5ccbfffffff,5,11.88192621135297,30.016732410402085,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-01-01,__ALL__,All actors,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,2,1,0,1,1,0,9,3,14,0.5,0.6428571428571429,0.21428571428571427
2024-01-01,__ALL__,All actors,856b6b6bfffffff,5,13.931167296261178,33.61876134125003,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2024-01-01,__ALL__,All actors,856b6bd7fffffff,5,14.768703203995601,33.398181540419955,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-01-01,__ALL__,All actors,856b6c73fffffff,5,16.202578508294817,32.744789763100805,2,2,0,0,2,0,3,0,3,0.0,1.0,0.0
2024-01-01,__ALL__,All actors,856b6e97fffffff,5,16.111653402951703,32.143513396531354,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-01-01,__ALL__,All actors,856b6eabfffffff,5,15.679675700261631,32.344269579727474,1,0,0,1,0,0,9,9,9,1.0,1.0,1.0
2024-01-08,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,2,2,0,0,2,0,7,0,7,0.0,1.0,0.0
2024-01-08,__ALL__,All actors,856b4ca7fffffff,5,13.802958103861757,33.51983570704063,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-01-08,__ALL__,All actors,856b51abfffffff,5,12.039791373119341,29.622342418404127,1,1,0,0,1,3,0,0,3,0.0,0.0,0.0
2024-01-08,__ALL__,All actors,856b6853fffffff,5,15.366477555999683,32.80848485005667,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-01-08,__ALL__,All actors,856b687bfffffff,5,15.067168834298581,33.104350983654285,1,0,0,1,0,0,6,6,6,1.0,1.0,1.0
2024-01-08,__ALL__,All actors,856b6a8bfffffff,5,14.84643178702341,32.410751731197266,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2024-01-08,__ALL__,All actors,856b6b6bfffffff,5,13.931167296261178,33.61876134125003,1,1,0,0,1,0,10,0,10,0.0,1.0,0.0
2024-01-08,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,3,3,0,0,3,0,33,0,36,0.0,0.9166666666666666,0.0
2024-01-08,__ALL__,All actors,856b6e97fffffff,5,16.111653402951703,32.143513396531354,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-01-08,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,2,0,0,2,0,1,0,4,0.0,0.25,0.0
2024-01-15,__ALL__,All actors,856b2a37fffffff,5,15.022363407245473,24.82888898186477,1,1,0,0,1,0,0,0,12,0.0,0.0,0.0
2024-01-15,__ALL__,All actors,856b4c33fffffff,5,13.546660813884062,33.32249344951398,1,1,0,0,1,0,0,0,9,0.0,0.0,0.0
2024-01-15,__ALL__,All actors,856b5207fffffff,5,11.07078885710619,27.732367857903256,1,1,0,0,1,0,9,0,11,0.0,0.8181818181818182,0.0
2024-01-15,__ALL__,All actors,856b68bbfffffff,5,15.729328193164328,33.439805035509984,1,1,0,0,1,0,10,0,10,0.0,1.0,0.0
2024-01-15,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-01-22,__ALL__,All actors,8552b26bfffffff,5,12.858275146907221,35.17926353990695,1,0,1,0,1,0,0,0,5,0.0,0.0,0.0
2024-01-22,__ALL__,All actors,856a2817fffffff,5,9.307578202525233,28.636792160469263,2,0,2,0,2,0,0,0,54,0.0,0.0,0.0
2024-01-22,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,2,0.0,0.0,0.0
2024-01-22,__ALL__,All actors,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,2,2,0,0,2,0,0,0,9,0.0,0.0,0.0
2024-01-22,__ALL__,All actors,856b1b87fffffff,5,10.716934500846234,23.611112543659967,1,1,0,0,1,0,0,0,8,0.0,0.0,0.0
2024-01-22,__ALL__,All actors,856b5207fffffff,5,11.07078885710619,27.732367857903256,1,1,0,0,1,0,8,0,8,0.0,1.0,0.0
2024-01-22,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,3,3,0,0,3,0,16,0,43,0.0,0.37209302325581395,0.0
2024-01-22,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,2,2,0,0,2,0,1,0,2,0.0,0.5,0.0
2024-01-22,__ALL__,All actors,856b6e97fffffff,5,16.111653402951703,32.143513396531354,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-01-22,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,3,3,0,0,3,6,4,0,14,0.0,0.2857142857142857,0.0
2024-01-29,__ALL__,All actors,856a2883fffffff,5,9.576372955027766,28.499628856162758,2,0,2,0,2,0,0,0,37,0.0,0.0,0.0
2024-01-29,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,0,5,0,5,0.0,1.0,0.0
2024-01-29,__ALL__,All actors,856b6a23fffffff,5,14.394286067063872,32.93624621305424,1,0,0,1,0,0,12,12,12,1.0,1.0,1.0
2024-01-29,__ALL__,All actors,856b6a2ffffffff,5,14.252483117643951,33.00108234762603,1,0,0,1,0,0,5,5,5,1.0,1.0,1.0
2024-01-29,__ALL__,All actors,856b6a33fffffff,5,14.536297645561135,32.87122396847487,1,0,0,1,0,0,15,15,15,1.0,1.0,1.0
2024-01-29,__ALL__,All actors,856b6b4ffffffff,5,14.085344574226403,33.39216775081777,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-01-29,__ALL__,All actors,856b6b57fffffff,5,14.355589874543668,33.42724592601439,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-01-29,__ALL__,All actors,856b6bc3fffffff,5,14.639599355537094,33.298646533523275,6,0,0,6,0,0,22,22,22,1.0,1.0,1.0
2024-01-29,__ALL__,All actors,856b6bcbfffffff,5,14.510526404273525,33.199284904221805,2,0,0,2,0,0,7,7,7,1.0,1.0,1.0
2024-01-29,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,10,0,0,10,0.0,0.0,0.0
2024-02-05,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,0,0,2,0.0,0.0,0.0
2024-02-05,__ALL__,All actors,856b2a37fffffff,5,15.022363407245473,24.82888898186477,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2024-02-05,__ALL__,All actors,856b5137fffffff,5,11.891652933465702,29.853875873317154,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-02-05,__ALL__,All actors,856b51abfffffff,5,12.039791373119341,29.622342418404127,1,0,0,1,0,0,22,22,22,1.0,1.0,1.0
2024-02-05,__ALL__,All actors,856b5c03fffffff,5,11.852231191173376,30.50451296033223,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2024-02-05,__ALL__,All actors,856b5c53fffffff,5,11.743680749110238,30.08460474265854,1,0,0,1,0,0,12,12,12,1.0,1.0,1.0
2024-02-05,__ALL__,All actors,856b5c8bfffffff,5,12.12924913438355,30.36970805847137,1,0,0,1,0,0,24,24,24,1.0,1.0,1.0
2024-02-05,__ALL__,All actors,856b5ccbfffffff,5,11.88192621135297,30.016732410402085,1,0,0,1,0,0,23,23,23,1.0,1.0,1.0
2024-02-05,__ALL__,All actors,856b6bc3fffffff,5,14.639599355537094,33.298646533523275,2,0,0,2,0,0,6,6,6,1.0,1.0,1.0
2024-02-05,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,0,0,24,0.0,0.0,0.0
2024-02-12,__ALL__,All actors,856b434bfffffff,5,12.37639356682033,30.72372474091405,1,0,0,1,0,0,41,41,41,1.0,1.0,1.0
2024-02-12,__ALL__,All actors,856b5137fffffff,5,11.891652933465702,29.853875873317154,1,0,0,1,0,0,8,8,8,1.0,1.0,1.0
2024-02-12,__ALL__,All actors,856b5c03fffffff,5,11.852231191173376,30.50451296033223,1,0,0,1,0,0,8,8,8,1.0,1.0,1.0
2024-02-12,__ALL__,All actors,856b5ccbfffffff,5,11.88192621135297,30.016732410402085,1,0,0,1,0,0,8,8,8,1.0,1.0,1.0
2024-02-19,__ALL__,All actors,856a25d7fffffff,5,11.416072472580225,26.115900548809837,1,1,0,0,1,0,5,0,10,0.0,0.5,0.0
2024-02-19,__ALL__,All actors,856b5ccbfffffff,5,11.88192621135297,30.016732410402085,1,0,0,1,0,0,24,24,24,1.0,1.0,1.0
2024-02-19,__ALL__,All actors,856b6aa7fffffff,5,14.795028048612995,33.06976831916465,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-02-19,__ALL__,All actors,856b6aaffffffff,5,14.665646171769,32.97040852436593,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2024-02-19,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,2,2,0,0,2,0,11,0,14,0.0,0.7857142857142857,0.0
2024-02-19,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,2,0,0,2,1,0,0,5,0.0,0.0,0.0
2024-02-26,__ALL__,All actors,856b0857fffffff,5,12.946632048262824,25.13297413560665,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-02-26,__ALL__,All actors,856b0ad3fffffff,5,12.438621624291777,24.27143746873513,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
2024-02-26,__ALL__,All actors,856b4cb7fffffff,5,13.94404335170838,33.4560933679697,1,0,0,1,0,0,16,16,16,1.0,1.0,1.0
2024-02-26,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-03-04,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2024-03-04,__ALL__,All actors,856b5207fffffff,5,11.07078885710619,27.732367857903256,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-03-04,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,0,0,0,3,0.0,0.0,0.0
2024-03-04,__ALL__,All actors,856b555bfffffff,5,12.652205894555758,28.358529475015647,1,0,0,1,0,0,5,5,5,1.0,1.0,1.0
2024-03-04,__ALL__,All actors,856b6aa7fffffff,5,14.795028048612995,33.06976831916465,2,0,0,2,0,0,9,9,9,1.0,1.0,1.0
2024-03-04,__ALL__,All actors,856b6bc3fffffff,5,14.639599355537094,33.298646533523275,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2024-03-04,__ALL__,All actors,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-03-11,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-03-11,__ALL__,All actors,856b4227fffffff,5,12.6550107088778,30.588954548251603,1,0,0,1,0,0,0,0,4,1.0,0.0,0.0
2024-03-11,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,2,1,0,1,1,0,6,3,6,0.5,1.0,0.5
2024-03-11,__ALL__,All actors,856b5c4bfffffff,5,11.477514217775266,30.057683044979193,1,1,0,0,1,0,13,0,14,0.0,0.9285714285714286,0.0
2024-03-11,__ALL__,All actors,856b5e3bfffffff,5,10.81059109299894,30.07154217866512,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2024-03-11,__ALL__,All actors,856b6853fffffff,5,15.366477555999683,32.80848485005667,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-03-11,__ALL__,All actors,856b6aaffffffff,5,14.665646171769,32.97040852436593,1,0,0,1,0,0,8,8,8,1.0,1.0,1.0
2024-03-18,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,0,2,0,6,0.0,0.3333333333333333,0.0
2024-03-18,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,2,2,0,0,2,0,7,0,7,0.0,1.0,0.0
2024-03-18,__ALL__,All actors,856b6aaffffffff,5,14.665646171769,32.97040852436593,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-03-18,__ALL__,All actors,856b6b8bfffffff,5,14.755387329592146,33.56210600811757,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-03-18,__ALL__,All actors,856b6bc3fffffff,5,14.639599355537094,33.298646533523275,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-03-18,__ALL__,All actors,856b6bdbfffffff,5,14.652673737370709,33.1346198391187,2,0,0,2,0,0,3,3,3,1.0,1.0,1.0
2024-03-18,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-03-18,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,3,2,0,1,2,27,4,4,31,0.3333333333333333,0.12903225806451613,0.12903225806451613
2024-03-25,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,3,12,0,15,0.0,0.8,0.0
2024-03-25,__ALL__,All actors,856b0bcbfffffff,5,12.120289160732657,25.416979752220843,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-03-25,__ALL__,All actors,856b4c3bfffffff,5,13.418577555213474,33.22407712044353,1,0,0,1,0,0,16,16,16,1.0,1.0,1.0
2024-03-25,__ALL__,All actors,856b4cb7fffffff,5,13.94404335170838,33.4560933679697,1,0,0,1,0,0,12,12,12,1.0,1.0,1.0
2024-03-25,__ALL__,All actors,856b4cbbfffffff,5,13.828344148496193,33.19448040827256,1,0,0,1,0,0,5,5,5,1.0,1.0,1.0
2024-03-25,__ALL__,All actors,856b6a37fffffff,5,14.523462598758716,33.035345802216696,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-03-25,__ALL__,All actors,856b6b4bfffffff,5,14.098166026170027,33.229042472524036,1,0,0,1,0,0,13,13,13,1.0,1.0,1.0
2024-03-25,__ALL__,All actors,856b6eabfffffff,5,15.679675700261631,32.344269579727474,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-03-25,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,3,2,0,1,2,33,1,1,34,0.3333333333333333,0.029411764705882353,0.029411764705882353
2024-04-01,__ALL__,All actors,855393b7fffffff,5,17.772085294404857,33.963720667814314,1,1,0,0,1,0,0,0,12,0.0,0.0,0.0
2024-04-01,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,4,2,0,2,2,0,17,15,40,0.5,0.425,0.375
2024-04-01,__ALL__,All actors,856b0e93fffffff,5,13.673401348561217,24.081628252479913,1,1,0,0,1,0,0,0,2,0.0,0.0,0.0
2024-04-01,__ALL__,All actors,856b437bfffffff,5,12.355454071552648,31.049391526807625,1,0,0,1,0,0,24,24,24,1.0,1.0,1.0
2024-04-01,__ALL__,All actors,856b6b0ffffffff,5,14.329299208427093,33.75364336693428,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-04-01,__ALL__,All actors,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0
2024-04-01,__ALL__,All actors,856b6bdbfffffff,5,14.652673737370709,33.1346198391187,1,0,0,1,0,0,28,28,28,1.0,1.0,1.0
2024-04-01,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,3,0,24,0.0,0.125,0.0
2024-04-08,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,5,3,0,2,3,0,30,17,55,0.4,0.5454545454545454,0.3090909090909091
2024-04-08,__ALL__,All actors,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,2,2,0,0,2,0,0,0,4,0.0,0.0,0.0
2024-04-08,__ALL__,All actors,856b2b4ffffffff,5,14.58940264044183,25.228894662485818,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-04-08,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2024-04-08,__ALL__,All actors,856b68a3fffffff,5,15.715431120031816,33.60509094769738,1,1,0,0,1,0,0,0,13,0.0,0.0,0.0
2024-04-15,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,0,0,18,0.0,0.0,0.0
2024-04-15,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2024-04-15,__ALL__,All actors,856b0c27fffffff,5,13.890820641102401,25.440659577064963,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2024-04-15,__ALL__,All actors,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,1,0,0,1,0,13,0,13,0.0,1.0,0.0
2024-04-15,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,3,3,0,0,3,0,7,0,8,0.0,0.875,0.0
2024-04-15,__ALL__,All actors,856b4343fffffff,5,12.505145215491595,30.819590790473818,2,1,0,1,1,2,18,18,20,0.5,0.9,0.9
2024-04-15,__ALL__,All actors,856b434bfffffff,5,12.37639356682033,30.72372474091405,1,0,0,1,0,0,23,23,23,1.0,1.0,1.0
2024-04-15,__ALL__,All actors,856b6853fffffff,5,15.366477555999683,32.80848485005667,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-04-15,__ALL__,All actors,856b6aa7fffffff,5,14.795028048612995,33.06976831916465,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2024-04-15,__ALL__,All actors,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-04-15,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-04-22,__ALL__,All actors,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2024-04-22,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,5,0,0,5,0.0,0.0,0.0
2024-04-22,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-04-29,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,1,0,1,1,0,4,1,4,0.5,1.0,0.25
2024-04-29,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,7,0,0,7,0.0,0.0,0.0
2024-04-29,__ALL__,All actors,856b42b3fffffff,5,13.214789671223274,30.317184588701977,1,0,0,1,0,0,16,16,16,1.0,1.0,1.0
2024-04-29,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2024-05-06,__ALL__,All actors,856b088bfffffff,5,13.351412988099886,25.240335793837772,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-06,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,8,8,0,0,8,0,77,0,147,0.0,0.5238095238095238,0.0
2024-05-06,__ALL__,All actors,856b0c27fffffff,5,13.890820641102401,25.440659577064963,1,0,0,1,0,0,8,8,8,1.0,1.0,1.0
2024-05-06,__ALL__,All actors,856b1993fffffff,5,11.774016815712397,23.989708911220024,1,0,1,0,1,4,0,0,4,0.0,0.0,0.0
2024-05-06,__ALL__,All actors,856b428ffffffff,5,13.095312599951582,30.056645183307552,1,1,0,0,1,0,14,0,14,0.0,1.0,0.0
2024-05-06,__ALL__,All actors,856b43a3fffffff,5,12.998804957433652,31.531584207941805,1,1,0,0,1,5,0,0,5,0.0,0.0,0.0
2024-05-06,__ALL__,All actors,856b56abfffffff,5,12.165534654186953,27.325244816559575,1,1,0,0,1,0,0,0,8,0.0,0.0,0.0
2024-05-06,__ALL__,All actors,856b6b0bfffffff,5,14.342493431432745,33.59053977194792,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-06,__ALL__,All actors,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,1,0,0,1,0,0,13,13,13,1.0,1.0,1.0
2024-05-06,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,0,0,6,0.0,0.0,0.0
2024-05-06,__ALL__,All actors,856b6e97fffffff,5,16.111653402951703,32.143513396531354,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-05-06,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,1,0,1,1,0,4,2,4,0.5,1.0,0.5
2024-05-13,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,0,5,0,5,0.0,1.0,0.0
2024-05-13,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2024-05-13,__ALL__,All actors,856b4317fffffff,5,12.880972286537473,31.271603111564453,1,0,0,1,0,0,15,15,15,1.0,1.0,1.0
2024-05-13,__ALL__,All actors,856b448bfffffff,5,15.012737341499482,30.083281550987248,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2024-05-13,__ALL__,All actors,856b5c03fffffff,5,11.852231191173376,30.50451296033223,1,1,0,0,1,0,0,0,3,0.0,0.0,0.0
2024-05-13,__ALL__,All actors,856b5e07fffffff,5,10.947343875005515,30.004209042627032,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-13,__ALL__,All actors,856b5e9bfffffff,5,11.368349205348665,29.638867754388812,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-05-13,__ALL__,All actors,856b6aa7fffffff,5,14.795028048612995,33.06976831916465,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-13,__ALL__,All actors,856b6b7bfffffff,5,14.072426891978031,33.555106511045736,1,0,0,1,0,0,8,8,8,1.0,1.0,1.0
2024-05-13,__ALL__,All actors,856b6bcbfffffff,5,14.510526404273525,33.199284904221805,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-13,__ALL__,All actors,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2024-05-13,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,11,0,11,0.0,1.0,0.0
2024-05-20,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,7,7,0,0,7,0,34,0,59,0.0,0.576271186440678,0.0
2024-05-20,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,3,2,0,1,2,0,17,2,17,0.3333333333333333,1.0,0.11764705882352941
2024-05-20,__ALL__,All actors,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2024-05-20,__ALL__,All actors,856b0e93fffffff,5,13.673401348561217,24.081628252479913,2,1,0,1,1,0,20,8,24,0.5,0.8333333333333334,0.3333333333333333
